非梅毒螺旋体抗原血清学试验,https://www.baikemy.com/disease/detail/42941190885377
腹部计算机体层扫描血管造影,https://www.baikemy.com/disease/detail/42941192332033
骨髓增生异常综合征实验诊断,https://www.baikemy.com/disease/detail/42812056819713
红细胞6-磷酸葡萄糖脱氢酶,https://www.baikemy.com/disease/detail/34872581553153
急性化脓性甲状腺炎超声检查,https://www.baikemy.com/disease/detail/31156798484225
甲状腺先天发育异常超声检查,https://www.baikemy.com/disease/detail/31157203271681
急性单核细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812057795073
急性巨核细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812063213313
急性淋巴细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812063401985
急性未定系列白血病实验诊断,https://www.baikemy.com/disease/detail/42812063937537
寄生虫感染的分子生物学检测,https://www.baikemy.com/disease/detail/42941464252673
抗杀菌性通透性增高蛋白抗体,https://www.baikemy.com/disease/detail/42593099199489
抗可提取性核抗原抗体谱检测,https://www.baikemy.com/disease/detail/42724299410177
类风湿关节炎相关核抗原抗体,https://www.baikemy.com/disease/detail/34672292263169
免疫性血小板减少症实验诊断,https://www.baikemy.com/disease/detail/42812171005953
浓度梯度纸条扩散法药敏试验,https://www.baikemy.com/disease/detail/42812066327553
全血黏度（切变率3.83）,https://www.baikemy.com/disease/detail/34159583471105
上消化道钡餐透视和胃镜检查,https://www.baikemy.com/disease/detail/19076757007361
肾超声引导下穿刺病理活检术,https://www.baikemy.com/disease/detail/30688110118913
特异性抗体人毛膜促性腺激素,https://www.baikemy.com/disease/detail/35510027525377
血清铁、总铁结合力及饱合度,https://www.baikemy.com/disease/detail/34142321445121
细胞色素P-450基因分型,https://www.baikemy.com/disease/detail/42812091646977
荧光梅毒螺旋体抗体吸收试验,https://www.baikemy.com/disease/detail/34166475612929
原发性胆汁性肝硬化实验诊断,https://www.baikemy.com/disease/detail/42593124580865
原发性血小板增多症实验诊断,https://www.baikemy.com/disease/detail/42812194151937
原发性醛固酮增多症实验诊断,https://www.baikemy.com/disease/detail/42941788941569
白细胞黏附缺陷症实验诊断,https://www.baikemy.com/disease/detail/42724237436673
成人T细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812055988225
多发性内分泌肿瘤超声检查,https://www.baikemy.com/disease/detail/31156439193601
单纯疱疹病毒直接涂片检查,https://www.baikemy.com/disease/detail/31958415898881
丁型病毒性肝炎标志物检测,https://www.baikemy.com/disease/detail/42724238069249
单纯疱疹病毒基因扩增检测,https://www.baikemy.com/disease/detail/42941190190081
关节腔液白细胞计数和分类,https://www.baikemy.com/disease/detail/31067341921281
骨髓与血细胞免疫表型分析,https://www.baikemy.com/disease/detail/42812056714241
IgG24小时鞘内合成率,https://www.baikemy.com/disease/detail/34145577364225
甲状腺功能减退症超声检查,https://www.baikemy.com/disease/detail/31157107595265
局部免疫复合物病实验诊断,https://www.baikemy.com/disease/detail/42593098807041
甲状腺功能减退症实验诊断,https://www.baikemy.com/disease/detail/42812064232449
甲状腺功能亢进症实验诊断,https://www.baikemy.com/disease/detail/42812064316161
结核分枝杆菌基因扩增检测,https://www.baikemy.com/disease/detail/42941464549889
继发性免疫缺陷病实验诊断,https://www.baikemy.com/disease/detail/42968838500609
抗中性粒细胞胞浆抗体测定,https://www.baikemy.com/disease/detail/31969369326337
抗链球菌溶血素“O”试验,https://www.baikemy.com/disease/detail/34248242325505
抗去唾液酸糖蛋白受体抗体,https://www.baikemy.com/disease/detail/34699588037633
抗人球蛋白试验（间接法）,https://www.baikemy.com/disease/detail/35508991203585
抗人球蛋白试验（直接法）,https://www.baikemy.com/disease/detail/35509033577473
淋巴结反应性增生超声检查,https://www.baikemy.com/disease/detail/30687626377985
梅毒螺旋体抗原血清学试验,https://www.baikemy.com/disease/detail/42812066077185
弥散性血管内凝血实验诊断,https://www.baikemy.com/disease/detail/42812170911745
全血黏度（切变率192）,https://www.baikemy.com/disease/detail/34159999724033
前驱淋巴细胞肿瘤实验诊断,https://www.baikemy.com/disease/detail/42812171532033
人类免疫缺陷病毒基因分型,https://www.baikemy.com/disease/detail/42812171850753
特发性骨髓纤维化实验诊断,https://www.baikemy.com/disease/detail/42812091273729
先天性输尿管异常超声检查,https://www.baikemy.com/disease/detail/30688569658881
先天性肾发育异常超声检查,https://www.baikemy.com/disease/detail/31175248000769
纤维蛋白（原）降解产物 ,https://www.baikemy.com/disease/detail/34142711033089
限水试验及垂体后叶素试验,https://www.baikemy.com/disease/detail/35510071125505
新生儿释放抗体、脐血三项,https://www.baikemy.com/disease/detail/35510135471105
血浆组织型纤溶酶原激活物,https://www.baikemy.com/disease/detail/42812131694081
氧化修饰低密度脂蛋白测定,https://www.baikemy.com/disease/detail/34166141569025
幼淋巴细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812193952769
幽门螺杆菌分子生物学检查,https://www.baikemy.com/disease/detail/42968840044545
幽门螺杆菌快速尿素酶试验,https://www.baikemy.com/disease/detail/42968840423425
原发性免疫缺陷病实验诊断,https://www.baikemy.com/disease/detail/42968840998913
组织、深部脓液厌氧菌培养,https://www.baikemy.com/disease/detail/31970764260609
组织型纤溶酶原激活剂测定,https://www.baikemy.com/disease/detail/34166918241537
组织型纤溶酶原抑制剂测定,https://www.baikemy.com/disease/detail/34166979183617
支气管肺泡灌洗液细胞分类,https://www.baikemy.com/disease/detail/34891463961857
自身免疫肝病相关抗体检测,https://www.baikemy.com/disease/detail/42593124994561
中枢神经系统感染实验诊断,https://www.baikemy.com/disease/detail/42724313349633
真性红细胞增多症实验诊断,https://www.baikemy.com/disease/detail/42812133836289
18-三体综合征实验诊断,https://www.baikemy.com/disease/detail/42941801398785
白细胞分类计数（成人）,https://www.baikemy.com/disease/detail/30952652073985
B淋巴细胞分化抗原检测,https://www.baikemy.com/disease/detail/42593125520385
病原微生物基因扩增检测,https://www.baikemy.com/disease/detail/42941189822977
常见吸入物过敏过筛试验,https://www.baikemy.com/disease/detail/34146029164801
超广谱β-内酰胺酶检测,https://www.baikemy.com/disease/detail/42812055882753
单纯性甲状腺肿超声检查,https://www.baikemy.com/disease/detail/30842237831169
单纯疱疹病毒IgG检测,https://www.baikemy.com/disease/detail/31957847081473
单纯疱疹病毒IgM检测,https://www.baikemy.com/disease/detail/31957888881409
肺炎支原体基因扩增检测,https://www.baikemy.com/disease/detail/42941191028481
粪便幽门螺杆菌抗原检测,https://www.baikemy.com/disease/detail/42968840154881
肝损害的酶蛋白活性检测,https://www.baikemy.com/disease/detail/42593097918721
肝病并发肾功能损害试验,https://www.baikemy.com/disease/detail/42724238604545
肝脏蛋白质合成功能试验,https://www.baikemy.com/disease/detail/42724239004929
弓形虫感染的免疫学检测,https://www.baikemy.com/disease/detail/42941463070465
II型超敏反应实验诊断,https://www.baikemy.com/disease/detail/42593126624513
IV型超敏反应实验诊断,https://www.baikemy.com/disease/detail/42593127120897
结核性淋巴结炎超声检查,https://www.baikemy.com/disease/detail/31157312374785
结节性甲状腺肿超声检查,https://www.baikemy.com/disease/detail/31157644362241
经直肠前列腺超声检查术,https://www.baikemy.com/disease/detail/31173863900929
结核菌（分枝杆菌）培养,https://www.baikemy.com/disease/detail/31959343094273
巨细胞病毒抗原血症测定,https://www.baikemy.com/disease/detail/31959545780225
激活的部分凝血活酶时间,https://www.baikemy.com/disease/detail/34143485341441
甲状腺吸碘-131试验,https://www.baikemy.com/disease/detail/34158577195521
甲型肝炎病毒抗体IgM,https://www.baikemy.com/disease/detail/35155385827585
急性髓系白血病实验诊断,https://www.baikemy.com/disease/detail/42812063614977
浆膜腔积液有形成分分析,https://www.baikemy.com/disease/detail/42812064837377
脊髓性肌萎缩症实验诊断,https://www.baikemy.com/disease/detail/42941464017665
巨细胞病毒基因扩增检测,https://www.baikemy.com/disease/detail/42941464647937
抗肝-肾微粒体抗体测定,https://www.baikemy.com/disease/detail/31959595191809
抗线粒体M2型抗体测定,https://www.baikemy.com/disease/detail/31959658720513
快速梅毒螺旋体反应素试,https://www.baikemy.com/disease/detail/34158882250497
抗甲状腺过氧化物酶抗体,https://www.baikemy.com/disease/detail/34522175668737
抗组织蛋白酶G抗体检测,https://www.baikemy.com/disease/detail/41025667859713
良性前列腺增生超声检查,https://www.baikemy.com/disease/detail/31152428132609
磷酸肌酸激酶同工酶电泳,https://www.baikemy.com/disease/detail/31575889369089
淋球菌镜检（革兰染色）,https://www.baikemy.com/disease/detail/34158945263617
良性白细胞疾病实验诊断,https://www.baikemy.com/disease/detail/42812065551361
淋病奈瑟菌基因扩增检测,https://www.baikemy.com/disease/detail/42941464963585
免疫电泳（M蛋白鉴定）,https://www.baikemy.com/disease/detail/34258290530305
梅毒螺旋体基因扩增检测,https://www.baikemy.com/disease/detail/42941465175041
平均红细胞血红蛋白浓度,https://www.baikemy.com/disease/detail/30953255262465
平均红细胞血红蛋白含量,https://www.baikemy.com/disease/detail/34475962257153
葡萄糖-6-磷酸异构酶,https://www.baikemy.com/disease/detail/34699932052481
普鲁氏蓝染色（铁染色）,https://www.baikemy.com/disease/detail/34890267277313
乳腺穿刺病理组织学检查,https://www.baikemy.com/disease/detail/42593123077121
沙眼衣原体直接涂片检查,https://www.baikemy.com/disease/detail/31969949770753
神经节苷脂抗体含量测定,https://www.baikemy.com/disease/detail/34890493247745
噬血细胞综合征实验诊断,https://www.baikemy.com/disease/detail/42812172028929
沙眼衣原体基因扩增检测,https://www.baikemy.com/disease/detail/42941645478657
肾移植术后常规监测项目,https://www.baikemy.com/disease/detail/42968992242689
T淋巴细胞分化抗原检测,https://www.baikemy.com/disease/detail/42593127377665
血液培养及无菌体液培养,https://www.baikemy.com/disease/detail/31970214879489
新型隐球菌乳胶凝集试验,https://www.baikemy.com/disease/detail/34259197629697
血管性假血友病因子抗原,https://www.baikemy.com/disease/detail/34890975034881
系统性红斑狼疮实验诊断,https://www.baikemy.com/disease/detail/42593124202753
新生儿溶血病的实验诊断,https://www.baikemy.com/disease/detail/42812093119233
血浆纤溶酶原激活抑制剂,https://www.baikemy.com/disease/detail/42812131457281
X-三体综合征实验诊断,https://www.baikemy.com/disease/detail/42941802562561
亚急性甲状腺炎超声检查,https://www.baikemy.com/disease/detail/30842704718337
阴道拭子普通培养＋药敏,https://www.baikemy.com/disease/detail/31970260136705
鹦鹉热衣原体IgG测定,https://www.baikemy.com/disease/detail/31970464232961
鹦鹉热衣原体IgM测定,https://www.baikemy.com/disease/detail/31970508178177
乙型肝炎病毒DNA测定,https://www.baikemy.com/disease/detail/35156618360065
阴道分泌物微生物学检查,https://www.baikemy.com/disease/detail/42724312680961
遗传性共济失调实验诊断,https://www.baikemy.com/disease/detail/42941788557825
幽门螺杆菌基因扩增检测,https://www.baikemy.com/disease/detail/42941788837377
幽门螺杆菌尿素呼气试验,https://www.baikemy.com/disease/detail/42968840521217
自身免疫性肝炎实验诊断,https://www.baikemy.com/disease/detail/42593125125633
自身免疫性疾病实验诊断,https://www.baikemy.com/disease/detail/42593125233665
自身免疫性贫血实验诊断,https://www.baikemy.com/disease/detail/42812172997633
再生障碍性贫血实验诊断,https://www.baikemy.com/disease/detail/42812194252545
左心室升主动脉连续测压,https://www.baikemy.com/disease/detail/42941789490945
肾脏弥漫性病变超声检查,https://www.baikemy.com/disease/detail/30688363806209
γ-谷氨酰基转移酶测定,https://www.baikemy.com/disease/detail/42941191655681
膀胱炎性病变超声检查,https://www.baikemy.com/disease/detail/31153901971457
补体第1成分功能测定,https://www.baikemy.com/disease/detail/34145861736705
补体第1成分抑制因子,https://www.baikemy.com/disease/detail/34145913813505
病理性脑脊液鉴别诊断,https://www.baikemy.com/disease/detail/42812055775233
丙肝病毒基因扩增检测,https://www.baikemy.com/disease/detail/42941189585665
超声引导下穿刺活检术,https://www.baikemy.com/disease/detail/30842086327553
CD55阴性细胞计数,https://www.baikemy.com/disease/detail/31957303382785
CD59阴性细胞计数,https://www.baikemy.com/disease/detail/31957400395521
常见食物过敏过筛试验,https://www.baikemy.com/disease/detail/34145996055297
纯红系白血病实验诊断,https://www.baikemy.com/disease/detail/42812057917953
脆性X综合征实验诊断,https://www.baikemy.com/disease/detail/42941189989889
大隐静脉瓣膜功能试验,https://www.baikemy.com/disease/detail/42419095591937
动脉粥样硬化实验诊断,https://www.baikemy.com/disease/detail/42812170503681
EB病毒基因扩增检测,https://www.baikemy.com/disease/detail/42941801684993
肺炎衣原体IgG检测,https://www.baikemy.com/disease/detail/31958476858113
肺炎衣原体IgM检测,https://www.baikemy.com/disease/detail/31958526297345
肺炎支原体总抗体测定,https://www.baikemy.com/disease/detail/31958705274369
非高密度脂蛋白胆固醇,https://www.baikemy.com/disease/detail/42812056079361
睾丸附睾肿瘤超声检查,https://www.baikemy.com/disease/detail/31156712971265
高铁血红蛋白定量检测,https://www.baikemy.com/disease/detail/31958961075713
高敏C-反应蛋白检测,https://www.baikemy.com/disease/detail/42812056488705
肝豆状核变性实验诊断,https://www.baikemy.com/disease/detail/42941462839553
活化部分凝血活酶时间,https://www.baikemy.com/disease/detail/31575556310017
红细胞丙酮酸激酶测定,https://www.baikemy.com/disease/detail/31959202577665
呼吸系统感染实验诊断,https://www.baikemy.com/disease/detail/42724239090689
霍奇金淋巴瘤实验诊断,https://www.baikemy.com/disease/detail/42812057575937
亨廷顿舞蹈病实验诊断,https://www.baikemy.com/disease/detail/42941463499777
I型超敏反应实验诊断,https://www.baikemy.com/disease/detail/42593126492929
精索静脉曲张超声检查,https://www.baikemy.com/disease/detail/31152358160385
甲状旁腺囊肿超声检查,https://www.baikemy.com/disease/detail/31156919954945
甲状旁腺腺瘤超声检查,https://www.baikemy.com/disease/detail/31156960422913
甲状旁腺增生超声检查,https://www.baikemy.com/disease/detail/31157022334209
甲状舌管囊肿超声检查,https://www.baikemy.com/disease/detail/31157069932289
巨细胞病毒IgG检测,https://www.baikemy.com/disease/detail/31959407123201
巨细胞病毒IgM检测,https://www.baikemy.com/disease/detail/31959479261185
经内镜逆行胰胆管造影,https://www.baikemy.com/disease/detail/34872203536641
经皮肝穿刺活组织检查,https://www.baikemy.com/disease/detail/39785809510145
经皮肝脏活组织穿刺术,https://www.baikemy.com/disease/detail/42543058634497
巨球蛋白血症实验诊断,https://www.baikemy.com/disease/detail/42593098928641
极低密度脂蛋白胆固醇,https://www.baikemy.com/disease/detail/42594711004417
浆膜腔积液物理学检查,https://www.baikemy.com/disease/detail/42724239630337
结核分枝杆菌涂片检查,https://www.baikemy.com/disease/detail/42724239871489
浆细胞骨髓瘤实验诊断,https://www.baikemy.com/disease/detail/42812064934145
巨幼细胞贫血实验诊断,https://www.baikemy.com/disease/detail/42812170724353
快速红斑狼疮因子试验,https://www.baikemy.com/disease/detail/31969428594433
抗β2-糖蛋白1抗体,https://www.baikemy.com/disease/detail/34671669694977
抗增殖细胞核抗原抗体,https://www.baikemy.com/disease/detail/34672656556801
抗P80螺旋蛋白抗体,https://www.baikemy.com/disease/detail/34698981260801
抗肝细胞胞质1型抗体,https://www.baikemy.com/disease/detail/34699360144641
抗可提取性核抗原抗体,https://www.baikemy.com/disease/detail/35155766631681
抗线粒体2型抗体检测,https://www.baikemy.com/disease/detail/41023304334849
抗弹性蛋白酶抗体检测,https://www.baikemy.com/disease/detail/41023393647361
抗U1RNP抗体检测,https://www.baikemy.com/disease/detail/41025304585729
抗脱氧核糖核蛋白抗体,https://www.baikemy.com/disease/detail/42968838608641
抗生素相关性腹泻检查,https://www.baikemy.com/disease/detail/42971696254977
淋巴结转移癌超声检查,https://www.baikemy.com/disease/detail/31152572750337
流行性腮腺炎超声检查,https://www.baikemy.com/disease/detail/31152647576577
来氟米特药物浓度检测,https://www.baikemy.com/disease/detail/35154770217729
类风湿关节炎实验诊断,https://www.baikemy.com/disease/detail/42593099340033
淋巴细胞分化抗原检测,https://www.baikemy.com/disease/detail/42593099450881
类白血病反应实验诊断,https://www.baikemy.com/disease/detail/42812065325569
类脂质沉积病实验诊断,https://www.baikemy.com/disease/detail/42812065445633
梅毒螺旋体暗视野检查,https://www.baikemy.com/disease/detail/34159088315649
毛细胞白血病实验诊断,https://www.baikemy.com/disease/detail/42812065991937
黏液表皮样癌超声检查,https://www.baikemy.com/disease/detail/31157785803521
脑脊液普通培养＋药敏,https://www.baikemy.com/disease/detail/31969652142081
尿标本涂片查抗酸杆菌,https://www.baikemy.com/disease/detail/32372598377985
尿聚丙烯酰胺凝胶电泳,https://www.baikemy.com/disease/detail/35156097476353
皮肤间接免疫荧光试验,https://www.baikemy.com/disease/detail/34159346772481
皮肤直接免疫荧光试验,https://www.baikemy.com/disease/detail/34159382122241
前列腺液淀粉样体检测,https://www.baikemy.com/disease/detail/34667475434753
前列腺液微生物学检查,https://www.baikemy.com/disease/detail/42724310552065
前列腺液有形成分分析,https://www.baikemy.com/disease/detail/42724310760961
强直性脊柱炎实验诊断,https://www.baikemy.com/disease/detail/42968839258113
乳腺乳头状瘤超声检查,https://www.baikemy.com/disease/detail/31174720063745
乳腺纤维腺瘤超声检查,https://www.baikemy.com/disease/detail/31174771246849
乳酸脱氢酶同工酶电泳,https://www.baikemy.com/disease/detail/31601498817025
人类免疫缺陷病毒抗体,https://www.baikemy.com/disease/detail/34700761970433
乳腺钼靶X线摄影检查,https://www.baikemy.com/disease/detail/42593123208961
实时动态血糖监测技术,https://www.baikemy.com/disease/detail/23698060749825
肾钙盐沉着症超声检查,https://www.baikemy.com/disease/detail/30688168758017
嗜酸性粒细胞直接计数,https://www.baikemy.com/disease/detail/31072286570753
沙眼衣原体IgG测定,https://www.baikemy.com/disease/detail/31969836491265
沙眼衣原体IgM测定,https://www.baikemy.com/disease/detail/31969893730305
神经元特异性烯醇化酶,https://www.baikemy.com/disease/detail/34143860251905
髓鞘碱性蛋白含量测定,https://www.baikemy.com/disease/detail/34890656241153
输血不良反应实验诊断,https://www.baikemy.com/disease/detail/42812090845697
天门冬氨酸氨基转移酶,https://www.baikemy.com/disease/detail/31601682675201
痰标本涂片查抗酸杆菌,https://www.baikemy.com/disease/detail/32372658573569
唾液β2微球蛋白浓度,https://www.baikemy.com/disease/detail/34160493053185
糖类抗原15-3检测,https://www.baikemy.com/disease/detail/42593123770113
糖类抗原72-4检测,https://www.baikemy.com/disease/detail/42593123932161
维生素B12吸收试验,https://www.baikemy.com/disease/detail/42543061391361
外周血细胞形态学检查,https://www.baikemy.com/disease/detail/42812172348673
外周血染色体核型分析,https://www.baikemy.com/disease/detail/42941644891393
涎腺良性肥大超声检查,https://www.baikemy.com/disease/detail/31175410168065
细菌性阴道炎快速检测,https://www.baikemy.com/disease/detail/34160664207617
血管性血友病实验诊断,https://www.baikemy.com/disease/detail/42812093322753
血小板无力症实验诊断,https://www.baikemy.com/disease/detail/42812132526337
XYY综合征实验诊断,https://www.baikemy.com/disease/detail/42941802664193
游离三碘甲状腺原氨酸,https://www.baikemy.com/disease/detail/34259428535041
乙型肝炎病毒表面抗体,https://www.baikemy.com/disease/detail/35156757705985
乙型肝炎病毒核心抗体,https://www.baikemy.com/disease/detail/35157167852289
药物负荷心肌灌注显像,https://www.baikemy.com/disease/detail/42593411800833
运动负荷心肌灌注显像,https://www.baikemy.com/disease/detail/42593411931393
阴道分泌物物理学检查,https://www.baikemy.com/disease/detail/42724312781825
乙肝病毒基因扩增检测,https://www.baikemy.com/disease/detail/42812193838849
胰胆管内内镜超声检查,https://www.baikemy.com/disease/detail/42941788354561
幽门螺杆菌血清学检测,https://www.baikemy.com/disease/detail/42968840755201
幽门螺杆菌组织学检查,https://www.baikemy.com/disease/detail/42968840889857
组织多普勒超声心动图,https://www.baikemy.com/disease/detail/34500701998337
主动脉及周围动脉造影,https://www.baikemy.com/disease/detail/42593412471553
支气管肺泡灌洗液检验,https://www.baikemy.com/disease/detail/42812134075393
植入性实时心电图监测,https://www.baikemy.com/disease/detail/42941789259777
13-C尿素呼吸试验,https://www.baikemy.com/disease/detail/34145319146241
奥迪括约肌压力测定,https://www.baikemy.com/disease/detail/42724237305601
苯丙酮尿症筛查试验,https://www.baikemy.com/disease/detail/34145676270849
鼻腔分泌物涂片检查,https://www.baikemy.com/disease/detail/34145720616449
白细胞介素10检测,https://www.baikemy.com/disease/detail/41023837141505
白细胞介素17检测,https://www.baikemy.com/disease/detail/41024896312833
病毒分子生物学检测,https://www.baikemy.com/disease/detail/42812055382017
苯丙酮尿症实验诊断,https://www.baikemy.com/disease/detail/42941189496321
变形性骨炎实验诊断,https://www.baikemy.com/disease/detail/42941191132929
彩色多普勒血流成像,https://www.baikemy.com/disease/detail/30686743768065
彩色多普勒组织成像,https://www.baikemy.com/disease/detail/30841806270209
出血性疾病实验诊断,https://www.baikemy.com/disease/detail/42812169925889
床旁血流动力学监测,https://www.baikemy.com/disease/detail/42812170169857
低密度脂蛋白胆固醇,https://www.baikemy.com/disease/detail/31600092408577
第Ⅷ因子抑制物含量,https://www.baikemy.com/disease/detail/34891330695169
淀粉样变性实验诊断,https://www.baikemy.com/disease/detail/42593097500673
单核苷酸多态性检测,https://www.baikemy.com/disease/detail/42812220762369
多基因病的分子诊断,https://www.baikemy.com/disease/detail/42812220860929
多巴酚丁胺激发试验,https://www.baikemy.com/disease/detail/42941190506241
恶性淋巴瘤超声检查,https://www.baikemy.com/disease/detail/31156516880385
风疹病毒IgG检测,https://www.baikemy.com/disease/detail/31958874556673
风疹病毒IgM检测,https://www.baikemy.com/disease/detail/31958918065665
风湿性疾病实验诊断,https://www.baikemy.com/disease/detail/42593097739521
粪便寄生虫成虫检查,https://www.baikemy.com/disease/detail/42941191753729
粪便直接涂片检查法,https://www.baikemy.com/disease/detail/42941191880449
腹部计算机体层扫描,https://www.baikemy.com/disease/detail/42941192203521
睾丸附睾炎超声检查,https://www.baikemy.com/disease/detail/30842306087425
高密度脂蛋白胆固醇,https://www.baikemy.com/disease/detail/31600755407617
宫颈细胞学涂片检查,https://www.baikemy.com/disease/detail/34157541174017
肝药物代谢功能试验,https://www.baikemy.com/disease/detail/42593098030337
干燥综合征实验诊断,https://www.baikemy.com/disease/detail/42593098136065
骨髓细胞形态学检查,https://www.baikemy.com/disease/detail/42812056605697
骨质疏松症实验诊断,https://www.baikemy.com/disease/detail/42812056935681
肛门周围寄生虫检查,https://www.baikemy.com/disease/detail/42941462954497
骨关节感染实验诊断,https://www.baikemy.com/disease/detail/42941463176705
红细胞体积分布宽度,https://www.baikemy.com/disease/detail/30952778517249
红细胞渗透脆性试验,https://www.baikemy.com/disease/detail/31959273814273
